Policy_Id,Policy_State,Policy_Deductible,Insured_Sex,Incident_Severity,Vehicle_Claim_Amount,Vehicle_Age,Num_Of_Claims,Customer_Tenure,Fraud_Reported
POL102936,IL,1000,Male,Minor,1478.26,19,1,3,0
POL106955,TX,1000,Female,Major,5463.42,9,1,6,0
POL109376,PA,1000,Male,Minor,981.91,15,0,8,0
POL105722,IL,1000,Male,Minor,1691.91,8,1,5,0
POL107610,TX,500,Female,Minor,1675.52,13,2,2,1
POL102503,OH,1000,Female,Trivial,512.3,5,3,6,0
POL108572,NY,500,Female,Minor,1307.79,10,3,2,0
POL102369,IL,1750,Male,Major,4940.13,19,1,7,0
POL104967,IL,1000,Male,Major,5673.91,3,1,8,0
POL105883,OH,500,Male,Minor,1603.58,11,0,6,1
POL102217,NY,1000,Female,Major,6968.53,19,0,8,1
POL105847,IL,1000,Male,Total Loss,8842.39,5,2,3,1
POL102218,OH,500,Female,Total Loss,10724.403749999998,19,0,7,1
POL103326,IL,1000,Female,Major,5205.91,2,1,7,0
POL106890,FL,1000,Male,Total Loss,10724.403749999998,16,0,6,1
POL103583,OH,1000,Male,Trivial,562.58,17,1,8,0
POL109922,PA,1000,Female,Minor,1745.39,19,1,1,0
POL103619,NY,500,Female,Minor,1338.4,14,2,3,0
POL106217,TX,1000,Male,Trivial,427.04,7,2,2,1
POL107879,CA,1000,Female,Major,3842.39,3,0,3,1
POL106946,CA,1750,Female,Minor,1310.98,17,1,2,1
POL103115,OH,1000,Male,Minor,1236.99,12,0,9,0
POL100085,TX,1000,Male,Trivial,526.93,4,2,1,1
POL108558,IL,1000,Female,Minor,1703.62,11,1,4,1
POL105973,OH,1000,Male,Major,5994.51,17,1,9,1
POL102801,OH,500,Female,Minor,1776.71,15,1,6,1
POL103671,CA,500,Female,Minor,1266.65,17,0,9,0
POL103667,NY,500,Male,Minor,1403.24,13,0,2,1
POL109892,IL,1000,Male,Major,4631.76,4,1,2,0
POL105158,FL,500,Female,Minor,1412.39,12,4,8,1
POL105725,PA,500,Male,Major,4317.34,16,1,2,1
POL104590,FL,1000,Male,Trivial,394.61,17,1,6,1
POL102019,PA,500,Male,Trivial,532.39,12,1,1,0
POL102525,NY,1000,Male,Major,4851.64,7,0,3,0
POL108934,PA,500,Female,Total Loss,10724.403749999998,12,0,8,1
POL106377,IL,1000,Female,Minor,1263.51,19,1,5,0
POL103212,NY,500,Female,Major,5432.11,10,2,5,1
POL100519,NY,1000,Male,Trivial,574.07,17,1,1,0
POL105366,PA,1750,Female,Trivial,482.17,17,3,2,0
POL106919,TX,1750,Female,Total Loss,10724.403749999998,13,1,2,1
POL102895,OH,500,Male,Minor,2032.22,13,0,4,0
POL100244,CA,500,Female,Total Loss,10724.403749999998,10,1,9,1
POL105930,CA,500,Male,Trivial,440.73,4,0,9,0
POL104714,FL,1000,Male,Trivial,604.06,16,0,5,0
POL109302,IL,1750,Male,Minor,1635.71,1,2,3,0
POL103425,PA,1000,Female,Total Loss,10724.403749999998,5,1,8,0
POL108375,TX,1750,Male,Minor,1385.47,19,0,7,0
POL107091,OH,1000,Female,Minor,1335.58,18,1,4,0
POL106876,NY,500,Female,Minor,1224.16,4,0,3,1
POL109595,TX,1000,Male,Major,5455.24,14,2,7,0
POL106325,NY,500,Male,Minor,1023.91,8,1,4,0
POL107416,TX,1000,Female,Total Loss,10724.403749999998,18,4,2,1
POL105509,FL,500,Female,Trivial,530.73,12,1,2,0
POL106297,CA,1750,Male,Major,5391.72,3,0,8,1
POL102001,NY,500,Male,Trivial,498.83,10,1,1,0
POL100885,NY,1000,Male,Minor,1694.57,2,2,7,0
POL100869,OH,1000,Male,Trivial,481.9,19,0,2,1
POL109786,CA,1000,Female,Major,5248.15,19,0,2,1
POL105720,CA,1000,Male,Trivial,553.77,17,3,7,0
POL100356,CA,1000,Male,Minor,1176.14,19,1,2,0
POL105451,NY,500,Female,Major,3937.8,12,0,7,0
POL108280,TX,1750,Male,Trivial,497.37,3,0,3,0
POL106589,IL,1000,Male,Trivial,546.38,14,0,3,1
POL107876,PA,500,Female,Trivial,599.69,1,0,1,0
POL101275,CA,1000,Male,Total Loss,10724.403749999998,16,1,2,1
POL101890,CA,1000,Female,Trivial,561.54,1,0,1,0
POL108778,IL,1750,Female,Minor,1358.35,16,0,8,0
POL109035,IL,1000,Female,Minor,1234.27,19,0,3,0
POL109278,CA,500,Female,Total Loss,10724.403749999998,2,2,8,1
POL103563,TX,1000,Female,Minor,1561.98,9,1,2,0
POL105787,IL,1000,Male,Minor,1554.68,19,0,3,0
POL104958,NY,1000,Female,Minor,1423.67,8,0,1,0
POL101546,IL,1000,Female,Minor,1675.68,8,3,9,0
POL106193,OH,1000,Female,Minor,1440.54,19,3,9,0
POL102380,IL,1000,Male,Major,4875.99,3,2,7,0
POL103823,TX,1000,Female,Major,4185.95,1,1,5,0
POL103232,NY,1750,Male,Minor,1390.64,5,1,7,0
POL108488,NY,1000,Female,Major,5415.54,13,1,8,1
POL103306,TX,1000,Female,Total Loss,10724.403749999998,9,0,3,1
POL100492,NY,500,Male,Minor,1493.84,6,0,8,1
POL103499,IL,1000,Male,Trivial,453.78,1,3,9,0
POL108942,OH,1000,Female,Trivial,478.48,6,3,1,0
POL101116,CA,1750,Male,Minor,1289.36,7,1,4,0
POL105637,IL,500,Female,Trivial,518.77,4,0,5,1
POL108866,TX,500,Male,Total Loss,10724.403749999998,6,1,5,0
POL106146,FL,1000,Male,Minor,1581.8,19,2,1,0
POL109966,IL,1000,Male,Major,6172.62,4,0,6,0
POL109621,CA,1000,Female,Minor,1185.39,14,2,3,0
POL106862,OH,500,Male,Major,3960.75,10,1,2,1
POL108314,TX,1750,Female,Trivial,388.43,4,0,4,0
POL108142,PA,1000,Male,Major,5266.04,12,2,5,1
POL103645,NY,1000,Female,Minor,1161.58,4,2,2,0
POL102500,IL,1750,Male,Trivial,397.62,6,0,8,0
POL105677,NY,1000,Male,Trivial,513.44,16,2,4,0
POL105241,TX,1000,Female,Trivial,539.11,6,1,1,1
POL106672,NY,1750,Female,Minor,1398.88,13,1,3,0
POL102783,IL,500,Male,Major,4597.25,9,0,8,0
POL106158,CA,500,Female,Minor,1555.83,16,1,4,1
POL103809,CA,500,Male,Minor,1145.82,3,0,4,0
POL106774,TX,1000,Male,Major,4918.75,1,1,6,0
POL108738,CA,1750,Male,Minor,1360.17,17,2,2,1
POL107988,IL,1000,Male,Minor,1352.13,17,1,1,1
POL101696,CA,1000,Male,Minor,1161.74,3,1,5,0
POL105685,IL,1000,Male,Minor,1326.62,3,1,9,1
POL107341,TX,1000,Male,Total Loss,10724.403749999998,5,0,4,1
POL105939,NY,1750,Male,Minor,1407.54,5,0,5,0
POL102052,NY,1000,Male,Major,3940.35,12,0,4,0
POL101776,PA,500,Female,Trivial,469.92,7,0,8,1
POL106714,OH,1750,Male,Minor,944.49,14,1,1,1
POL103313,CA,1000,Male,Major,5158.49,15,3,4,1
POL104781,NY,1750,Female,Total Loss,10724.403749999998,18,1,6,1
POL109142,OH,1000,Female,Major,4572.64,15,0,4,0
POL109447,IL,1000,Female,Trivial,382.74,4,0,1,0
POL101592,CA,1000,Female,Major,5373.64,5,1,1,1
POL101723,CA,1000,Female,Major,4996.4,12,1,5,1
POL100215,NY,1000,Male,Trivial,547.88,3,1,8,0
POL106474,IL,1750,Female,Minor,1625.65,12,1,8,0
POL108344,OH,1000,Female,Minor,1412.18,1,1,8,0
POL100490,FL,500,Female,Trivial,383.53,6,0,9,0
POL109228,TX,500,Male,Trivial,465.06,5,0,8,1
POL103483,OH,500,Female,Trivial,501.3,2,1,4,1
POL105102,FL,500,Female,Minor,1569.61,13,0,8,0
POL105187,TX,1000,Female,Major,4009.52,17,1,7,0
POL103431,OH,1750,Male,Major,4406.03,10,2,6,1
POL106443,CA,1000,Female,Trivial,449.15,3,1,7,0
POL107882,FL,1000,Female,Minor,1275.12,9,3,7,0
POL105513,IL,1000,Female,Major,5391.18,16,0,8,0
POL100025,IL,500,Male,Minor,1304.02,5,0,7,0
POL103512,OH,1000,Male,Minor,1535.18,2,1,8,0
POL102409,FL,1750,Male,Major,5842.77,15,1,5,1
POL103270,NY,500,Male,Minor,1377.94,1,1,1,1
POL105209,NY,500,Female,Minor,1932.91,10,2,8,1
POL108803,OH,1000,Female,Total Loss,10724.403749999998,16,1,7,1
POL101552,IL,1750,Female,Trivial,399.68,13,0,7,0
POL109292,FL,1750,Female,Major,4058.25,13,0,3,0
POL108713,TX,1750,Male,Minor,1416.93,4,0,4,0
POL103871,NY,1000,Female,Minor,1508.2,16,1,5,0
POL103402,OH,1000,Male,Minor,1944.35,5,1,9,0
POL104529,NY,1000,Female,Minor,1497.0,10,0,2,0
POL100979,FL,1000,Male,Major,4673.55,14,0,4,1
POL102655,TX,500,Male,Total Loss,10724.403749999998,6,1,3,1
POL101847,NY,1750,Female,Major,6049.3,9,0,2,1
POL108141,IL,1000,Male,Trivial,477.68,16,0,5,0
POL108374,FL,500,Male,Trivial,465.28,17,0,3,1
POL107467,PA,500,Female,Minor,1549.45,13,0,8,1
POL105721,TX,500,Male,Major,4047.07,8,2,5,0
POL100515,CA,1000,Male,Minor,1308.86,9,2,9,0
POL107372,CA,500,Male,Major,5894.54,3,0,2,1
POL108385,FL,1000,Male,Minor,1502.9,12,1,8,0
POL101102,OH,1000,Male,Minor,958.61,14,1,7,0
POL103276,IL,1000,Male,Total Loss,10724.403749999998,10,0,6,1
POL107383,FL,1000,Male,Major,5050.15,15,2,6,0
POL107557,FL,500,Male,Trivial,479.76,17,0,1,0
POL109171,OH,1750,Male,Minor,1936.99,9,1,4,0
POL108425,TX,1000,Female,Minor,1618.85,16,0,5,0
POL103996,TX,1750,Male,Major,4512.29,5,3,4,0
POL100194,TX,500,Male,Major,4832.04,6,0,7,1
POL104711,FL,500,Male,Major,4823.41,18,1,4,1
POL100643,TX,1750,Male,Major,3936.62,7,0,7,1
POL108478,PA,1000,Female,Minor,1298.4,1,4,7,0
POL103285,CA,1750,Female,Major,4393.18,14,0,2,1
POL103116,IL,1000,Male,Trivial,470.32,16,0,4,0
POL103575,TX,1000,Female,Minor,1636.49,14,3,8,0
POL109117,OH,500,Male,Minor,927.24,14,0,4,0
POL104320,FL,500,Male,Major,6985.3,17,1,8,0
POL102207,OH,1000,Male,Minor,1366.24,16,4,7,0
POL104552,NY,1000,Female,Total Loss,10724.403749999998,7,2,5,1
POL107484,TX,1750,Female,Major,3804.4,18,2,6,1
POL103718,TX,1000,Male,Trivial,505.48,17,0,6,0
POL100972,IL,500,Male,Minor,1605.91,6,1,8,1
POL104579,PA,500,Male,Minor,1667.37,19,3,4,0
POL100719,IL,500,Male,Major,4911.79,16,1,7,1
POL109958,PA,1000,Male,Minor,1321.13,6,2,4,0
POL106155,CA,1000,Male,Minor,1551.41,8,0,8,0
POL109526,OH,1000,Female,Total Loss,10724.403749999998,18,0,1,1
POL103896,CA,1000,Female,Major,6052.22,14,0,4,1
POL102803,OH,500,Female,Minor,1628.33,2,0,7,1
POL102566,NY,1000,Male,Minor,1514.61,8,0,1,0
POL104025,IL,1000,Male,Trivial,461.61,11,2,4,1
POL106198,NY,1000,Female,Trivial,454.46,3,1,6,0
POL100032,CA,1750,Female,Total Loss,10724.403749999998,10,1,9,1
POL108395,IL,1000,Male,Trivial,500.18,12,3,2,0
POL109567,OH,1000,Male,Minor,1861.05,16,1,4,0
POL109916,CA,1000,Female,Total Loss,10724.403749999998,3,0,2,0
POL104063,NY,1000,Female,Trivial,412.06,1,2,3,0
POL109042,OH,500,Male,Minor,1190.38,15,2,3,0
POL105540,CA,1000,Female,Minor,1488.2,9,2,8,0
POL101697,CA,1750,Female,Major,6100.62,12,1,2,1
POL102792,FL,1000,Male,Trivial,488.98,4,1,8,0
POL102222,CA,500,Male,Trivial,571.32,18,1,4,0
POL105818,OH,500,Female,Minor,1384.93,7,1,5,0
POL109760,OH,1000,Female,Trivial,423.75,18,1,2,1
POL103764,FL,1000,Male,Trivial,625.22,18,1,5,0
POL103866,TX,1000,Male,Trivial,450.85,2,2,2,0
POL106572,CA,1750,Female,Major,4966.43,9,0,7,0
POL109817,FL,1750,Male,Major,6310.57,5,1,3,1
POL109032,TX,1750,Male,Minor,1663.8,5,0,9,0
POL106826,NY,1000,Male,Total Loss,10724.403749999998,10,1,3,0
POL107246,PA,500,Female,Major,6389.21,15,0,7,1
POL103758,TX,500,Male,Minor,1427.52,5,1,9,0
POL102831,PA,500,Male,Minor,1655.27,8,1,1,1
POL103227,TX,1000,Male,Major,4043.38,18,2,8,1
POL107977,IL,500,Male,Major,3925.72,17,3,2,1
POL103923,NY,500,Female,Major,4729.43,17,1,8,1
POL103904,IL,1000,Male,Major,5670.82,3,2,4,1
POL102277,FL,1000,Female,Minor,1366.38,11,0,8,0
POL106968,PA,1000,Male,Major,4989.98,3,1,7,1
POL101401,NY,1000,Female,Trivial,520.7,9,0,9,0
POL100739,TX,500,Male,Major,4669.26,16,0,5,1
POL104266,PA,1750,Female,Minor,1303.77,6,1,2,0
POL109960,FL,1000,Male,Trivial,490.67,2,4,9,0
POL107520,TX,1000,Male,Minor,1665.97,8,0,8,0
POL108129,NY,1000,Male,Major,3942.07,10,1,1,1
POL103851,CA,1000,Male,Total Loss,10439.7,3,2,5,1
POL108723,TX,1750,Female,Minor,1538.17,15,0,2,1
POL102661,OH,1000,Male,Minor,1235.41,7,0,4,0
POL106658,CA,500,Female,Minor,1685.14,9,0,8,0
POL108136,TX,1750,Female,Minor,1403.99,2,2,8,1
POL100674,TX,500,Female,Minor,985.56,19,0,6,0
POL109680,FL,1750,Male,Trivial,423.64,5,2,5,0
POL107999,CA,1750,Male,Minor,1722.04,9,0,6,1
POL103841,CA,1000,Male,Trivial,512.09,14,0,6,0
POL101815,OH,1000,Female,Trivial,539.31,14,1,7,0
POL108423,CA,1000,Male,Trivial,519.32,14,1,4,0
POL109936,FL,1000,Female,Major,4679.16,18,1,4,1
POL109296,OH,1000,Male,Minor,1713.16,1,4,9,0
POL104653,IL,1000,Female,Trivial,472.57,2,1,4,0
POL107480,TX,1000,Male,Major,5127.7,13,0,2,1
POL102100,OH,1000,Male,Minor,1573.7,15,0,9,1
POL107883,OH,1000,Female,Minor,1528.79,2,2,9,0
POL101673,IL,1750,Female,Trivial,559.35,7,0,8,0
POL102101,FL,500,Female,Major,5468.29,8,0,5,1
POL104213,NY,1750,Male,Total Loss,10724.403749999998,15,5,5,1
POL108890,NY,1000,Male,Minor,1438.97,17,2,2,0
POL101548,CA,1000,Male,Major,6033.97,13,2,1,1
POL107319,OH,1000,Female,Major,4397.22,8,1,5,1
POL106557,CA,1000,Female,Minor,1234.44,19,0,4,0
POL103323,FL,1000,Female,Trivial,379.88,11,1,8,0
POL107420,NY,1750,Male,Minor,1741.21,9,1,4,1
POL100355,PA,500,Female,Total Loss,10724.403749999998,5,0,1,1
POL105184,IL,500,Male,Major,5923.16,7,0,9,1
POL101461,PA,500,Female,Minor,1452.48,18,1,5,1
POL107794,IL,1750,Female,Major,4262.49,14,1,4,0
POL109480,CA,1000,Male,Major,6846.5,12,2,2,1
POL103220,FL,1000,Male,Minor,1355.81,18,1,6,0
POL100939,FL,500,Female,Minor,1234.97,15,1,1,1
POL109254,IL,500,Female,Minor,1423.82,19,1,3,0
POL105147,OH,1000,Female,Major,4674.42,5,3,5,1
POL106417,OH,1000,Female,Total Loss,10724.403749999998,13,1,1,1
POL105923,PA,1000,Male,Trivial,467.38,14,0,6,0
POL109068,CA,1000,Female,Minor,1862.06,17,0,1,0
POL101751,NY,1750,Female,Minor,1717.32,2,0,3,0
POL108187,OH,1000,Male,Minor,4619.7,17,1,4,0
POL107767,TX,1000,Male,Trivial,470.06,8,1,1,0
POL101772,OH,500,Female,Major,6487.58,9,2,8,0
POL101196,OH,1750,Female,Major,6284.88,2,1,2,1
POL101878,NY,1000,Female,Major,4166.53,12,0,2,1
POL102668,IL,1000,Male,Minor,1684.58,8,0,3,0
POL103171,NY,1000,Male,Minor,1438.94,3,0,3,0
POL102016,TX,500,Female,Major,4298.53,10,1,2,1
POL102005,IL,1750,Male,Minor,1333.02,1,1,1,0
POL108360,IL,500,Female,Trivial,504.79,11,2,8,0
POL103893,TX,1750,Male,Major,4993.6,8,1,5,0
POL103237,OH,1000,Female,Trivial,477.19,7,1,9,0
POL104424,TX,1000,Female,Minor,1716.45,18,1,5,0
POL104744,NY,500,Female,Minor,1314.17,10,4,9,0
POL102078,OH,500,Female,Trivial,640.38,5,1,4,0
POL105219,CA,1000,Male,Major,5826.48,15,0,1,1
POL100396,OH,1000,Male,Major,4801.18,17,2,7,0
POL102788,OH,1000,Female,Major,5880.91,12,1,2,1
POL107307,NY,1000,Female,Minor,974.08,2,1,4,0
POL106817,OH,500,Male,Minor,1671.66,8,0,5,0
POL104072,FL,1000,Male,Minor,1648.66,18,1,2,1
POL105574,PA,500,Male,Trivial,583.46,15,0,9,1
POL108457,TX,1000,Male,Minor,1332.74,13,1,9,0
POL109604,PA,1750,Female,Minor,1731.85,14,2,4,0
POL105355,TX,1000,Male,Trivial,432.49,1,2,6,0
POL107399,NY,1750,Male,Major,4097.53,15,1,2,1
POL107822,TX,1000,Male,Minor,1383.39,16,1,9,0
POL106978,IL,500,Male,Minor,1249.99,10,1,5,0
POL101519,OH,1750,Female,Minor,1237.4,18,0,1,1
POL108283,TX,1000,Male,Trivial,461.49,17,0,1,1
POL101378,TX,500,Female,Minor,1531.33,13,1,3,0
POL105672,PA,500,Female,Major,4806.17,4,1,5,0
POL101023,OH,1000,Male,Total Loss,10724.403749999998,5,1,5,1
POL102587,PA,1000,Male,Total Loss,10724.403749999998,12,1,3,1
POL107204,OH,500,Male,Minor,1606.6,2,1,1,0
POL105621,OH,1750,Male,Total Loss,10724.403749999998,15,1,4,1
POL107808,NY,500,Male,Trivial,460.27,7,0,7,0
POL105008,NY,1000,Male,Minor,1219.32,18,0,4,0
POL102857,CA,1000,Male,Minor,2006.52,8,1,1,1
POL108342,NY,1750,Male,Minor,1252.8,13,1,3,0
POL105771,IL,500,Female,Total Loss,10724.403749999998,8,0,6,1
POL105842,CA,1000,Female,Major,4778.24,9,3,3,1
POL107320,NY,1000,Male,Major,5874.4,14,3,2,1
POL105832,IL,1000,Female,Major,4267.69,12,1,3,1
POL101629,FL,1000,Female,Major,5107.62,13,0,1,1
POL104888,CA,1750,Female,Trivial,551.92,17,0,6,1
POL104526,IL,1000,Male,Major,4779.39,11,2,7,0
POL103523,CA,1750,Male,Major,4321.81,15,0,9,0
POL105904,CA,500,Female,Major,5009.14,1,0,3,1
POL109353,NY,1000,Female,Major,6184.56,11,1,6,1
POL103607,NY,1000,Female,Major,4079.69,9,0,9,1
POL109514,PA,1000,Female,Major,4986.27,10,1,2,0
POL105220,NY,1750,Female,Major,3603.14,5,1,3,0
POL100234,NY,1000,Male,Minor,1229.0,10,2,8,0
POL107930,IL,1000,Male,Trivial,383.96,15,0,2,0
POL103796,FL,1750,Male,Minor,1573.35,11,0,5,0
POL104118,CA,1750,Female,Minor,1303.27,6,3,2,1
POL106318,PA,500,Female,Trivial,402.18,11,1,3,0
POL105001,FL,1000,Male,Trivial,495.29,18,0,4,0
POL103800,NY,1750,Male,Trivial,560.02,9,0,7,0
POL107719,OH,1000,Male,Minor,1406.96,9,0,8,0
POL103899,IL,500,Female,Trivial,545.0,16,0,8,0
POL105024,OH,500,Male,Minor,1658.75,3,0,4,1
POL101948,TX,1000,Female,Minor,1314.6,16,0,9,0
POL106361,FL,500,Male,Minor,1620.68,14,0,8,1
POL100470,CA,1000,Male,Minor,1464.24,11,1,6,0
POL108645,TX,1000,Male,Major,6598.16,4,1,5,1
POL103492,OH,500,Female,Trivial,448.67,7,1,5,1
POL106091,IL,1000,Female,Major,6384.14,14,0,8,1
POL102671,TX,500,Female,Minor,1270.84,19,0,9,0
POL109898,IL,1750,Female,Minor,1430.49,17,2,3,1
POL102224,CA,1000,Male,Major,5321.48,11,1,6,0
POL101106,TX,1000,Female,Total Loss,10724.403749999998,12,0,2,1
POL102188,IL,1000,Female,Minor,1341.2,2,0,2,0
POL100818,CA,500,Male,Major,5871.46,17,0,7,1
POL105571,CA,1000,Female,Trivial,542.04,18,0,2,0
POL104523,FL,500,Female,Minor,1540.1,19,0,8,0
POL105793,OH,1750,Female,Major,5086.94,2,0,4,0
POL109476,OH,500,Female,Trivial,409.02,7,1,2,1
POL108872,PA,1000,Female,Major,4827.63,7,0,3,0
POL107628,OH,1000,Male,Trivial,401.17,10,2,7,0
POL102624,TX,1000,Male,Total Loss,10724.403749999998,2,1,6,1
POL107258,IL,1750,Female,Minor,1576.8,1,1,9,0
POL109487,NY,500,Female,Major,3841.3,6,0,8,1
POL109214,CA,1000,Male,Minor,1686.8,15,1,8,0
POL100888,CA,1750,Female,Major,4567.33,1,2,4,1
POL106921,CA,500,Male,Major,4894.55,7,1,4,1
POL102437,TX,1000,Female,Total Loss,10724.403749999998,19,1,7,1
POL106056,FL,1000,Male,Major,4966.77,15,2,1,0
POL108337,FL,500,Female,Major,3765.52,3,0,1,0
POL100817,TX,1000,Male,Major,5820.96,2,2,2,1
POL109028,OH,500,Male,Total Loss,10724.403749999998,15,1,3,1
POL103414,IL,1750,Female,Trivial,552.85,10,0,7,0
POL106352,CA,500,Male,Major,5860.69,15,3,4,1
POL102341,CA,1000,Male,Major,5554.13,5,1,6,0
POL109123,OH,1750,Female,Minor,1367.71,13,2,8,0
POL103167,CA,500,Female,Total Loss,10724.403749999998,5,1,1,1
POL101809,CA,500,Male,Minor,1241.04,9,2,2,0
POL108203,TX,1750,Female,Minor,1418.2,3,1,9,0
POL101264,CA,1000,Male,Minor,1408.18,11,1,3,0
POL105086,IL,1750,Female,Total Loss,10724.403749999998,7,1,3,1
POL107624,FL,1000,Female,Minor,2150.45,6,0,6,1
POL105835,FL,1000,Male,Minor,1028.47,18,1,5,0
POL105194,NY,500,Female,Minor,1713.04,14,0,1,0
POL104449,IL,1750,Male,Major,5551.15,12,2,5,0
POL104945,OH,1750,Female,Minor,1504.75,11,1,1,0
POL104045,TX,1000,Male,Total Loss,9702.84,7,1,6,1
POL107226,OH,1000,Male,Minor,1636.39,3,0,1,1
POL103702,TX,1000,Female,Minor,1924.59,1,0,7,1
POL101035,PA,1750,Male,Minor,1589.3,5,2,5,0
POL109351,TX,500,Female,Minor,1593.35,10,0,5,1
POL105590,TX,1000,Female,Trivial,655.72,2,0,9,0
POL101228,OH,500,Male,Total Loss,10724.403749999998,7,0,4,0
POL107438,NY,1000,Male,Minor,1617.31,5,0,2,0
POL106969,FL,1000,Male,Minor,1252.44,2,1,7,0
POL105141,CA,1750,Female,Major,4898.84,2,2,2,0
POL106551,FL,1000,Male,Minor,1485.7,19,0,4,1
POL100052,OH,1750,Female,Minor,1809.38,15,0,9,1
POL109544,TX,1750,Male,Minor,1856.02,9,1,1,1
POL106555,IL,1000,Male,Total Loss,10724.403749999998,18,1,5,1
POL108484,IL,1000,Female,Major,4950.68,8,2,9,1
POL100159,IL,1750,Male,Minor,1267.51,18,1,3,0
POL107722,CA,500,Male,Minor,1560.65,8,1,3,1
POL101587,TX,500,Female,Major,3670.32,14,0,1,1
POL101589,IL,1000,Male,Major,5410.2,1,2,2,1
POL109939,IL,500,Male,Major,6006.64,18,1,4,0
POL109423,TX,500,Male,Minor,952.7,9,0,3,1
POL107850,TX,1000,Female,Major,6212.13,5,1,7,1
POL106750,NY,1750,Male,Trivial,421.5,13,2,2,0
POL106174,FL,1750,Male,Minor,1594.18,4,0,9,0
POL107865,OH,500,Male,Major,5779.64,14,2,4,1
POL103858,TX,1000,Male,Minor,1411.39,13,2,2,0
POL109912,CA,1000,Female,Major,4004.76,4,1,2,0
POL106846,TX,1750,Female,Minor,1596.85,2,4,3,0
POL102828,TX,1000,Male,Minor,1527.92,4,0,5,0
POL100436,CA,500,Male,Minor,1218.53,6,0,4,0
POL105789,NY,1750,Male,Trivial,490.58,2,1,1,0
POL108268,PA,500,Female,Minor,1551.4,3,2,6,1
POL103878,FL,1000,Female,Minor,1653.68,13,1,8,0
POL101588,TX,1000,Female,Major,4692.18,18,0,6,0
POL102780,CA,1000,Male,Minor,1781.08,9,2,7,0
POL109075,IL,1000,Male,Trivial,485.12,5,2,6,0
POL108653,FL,1000,Female,Total Loss,10724.403749999998,2,1,4,1
POL105686,FL,1750,Female,Minor,1739.77,16,3,8,0
POL103965,IL,1000,Male,Total Loss,10724.403749999998,16,0,1,1
POL104727,IL,1000,Female,Minor,1516.12,8,1,5,1
POL100973,NY,1000,Female,Trivial,474.31,6,0,9,0
POL101238,OH,1000,Male,Trivial,548.42,1,1,6,0
POL102951,PA,1750,Male,Major,5640.95,18,0,2,1
POL102342,CA,1000,Male,Minor,1553.72,2,2,6,0
POL108339,IL,1000,Male,Minor,1563.62,4,1,1,0
POL107478,OH,1000,Female,Minor,977.96,19,0,2,0
POL106046,CA,1750,Male,Minor,1893.43,12,1,7,0
POL102158,FL,1000,Male,Minor,1510.22,14,1,8,0
POL109383,TX,1000,Female,Total Loss,10724.403749999998,12,0,6,1
POL106743,OH,1750,Female,Minor,1465.66,14,3,5,1
POL101497,FL,1000,Female,Trivial,401.77,12,2,9,0
POL104545,IL,1000,Female,Total Loss,10724.403749999998,3,0,8,1
POL106465,CA,500,Male,Minor,1636.27,8,1,2,1
POL104257,FL,1750,Male,Minor,1835.7,14,1,7,0
POL102422,IL,500,Female,Minor,1190.03,11,0,5,0
POL108656,FL,1750,Male,Minor,1536.92,1,1,1,0
POL105185,OH,1000,Male,Minor,802.95,3,1,3,0
POL105647,IL,1750,Male,Major,5314.43,5,0,3,1
POL100357,FL,1000,Female,Trivial,568.69,8,1,3,0
POL105242,FL,1000,Male,Major,4653.22,9,2,9,1
POL108188,FL,500,Male,Total Loss,10724.403749999998,16,2,2,0
POL109335,NY,1750,Male,Major,4716.03,11,2,2,1
POL102092,NY,500,Male,Total Loss,10724.403749999998,13,0,8,1
POL105409,FL,1000,Female,Minor,1543.39,17,2,3,0
POL102015,TX,1000,Female,Minor,1505.39,8,2,5,0
POL109153,FL,500,Male,Major,4598.75,11,3,8,1
POL104044,TX,500,Male,Total Loss,10724.403749999998,11,0,4,1
POL100187,FL,1750,Male,Minor,1822.66,1,1,9,0
POL107017,CA,500,Female,Major,5383.74,13,5,8,1
POL103655,NY,1750,Female,Major,2691.08,12,1,6,1
POL103426,FL,1000,Male,Major,5071.64,6,2,2,1
POL107360,IL,1000,Male,Minor,983.43,9,1,5,1
POL101381,TX,1000,Female,Major,4007.28,7,0,2,0
POL107637,PA,500,Male,Minor,1585.12,14,0,6,0
POL100413,FL,500,Male,Total Loss,10724.403749999998,17,1,6,1
POL105037,OH,1000,Male,Minor,1710.46,7,0,1,1
POL104897,NY,500,Female,Minor,1537.65,10,0,1,0
POL103336,OH,1750,Male,Minor,1330.53,9,0,2,0
POL103606,IL,1000,Female,Major,5571.67,7,0,8,1
POL103175,NY,1000,Male,Trivial,546.99,10,0,1,0
POL102241,CA,500,Male,Minor,1389.39,10,1,4,1
POL109806,IL,1000,Female,Minor,1729.46,19,0,9,1
POL107971,PA,1000,Female,Minor,1404.98,1,0,3,0
POL100256,OH,1000,Male,Minor,1557.44,7,0,6,0
POL107222,CA,1750,Female,Major,5370.64,4,2,6,0
POL100200,PA,1000,Male,Total Loss,10724.403749999998,1,1,8,1
POL102235,FL,1750,Female,Minor,1715.42,3,0,9,0
POL104743,OH,1000,Female,Minor,2121.67,17,1,3,1
POL101767,FL,500,Female,Trivial,561.61,9,2,8,0
POL104236,CA,1750,Female,Minor,1355.66,17,0,7,0
POL109312,IL,500,Female,Trivial,511.3,15,1,8,0
